description,price,url,condition
"Refurbished: Dell Inspiron 15-3501 15.6"" 16GB 512GB SSD Core™ i7-1165G7 2.8GHz Win10H, Accent Black","$1,799.99 –",https://www.newegg.com/black-dell-inspiron-15-3501-home-personal/p/1TS-000A-0KBP4?Item=1TS-000A-0KBP4&Description=laptop&cm_re=laptop-_-1TS-000A-0KBP4-_-Product,old
"Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M2200 15.6"" Windows 10 Pro 64-bit",$786.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343444?Item=N82E16834343444&Description=laptop&cm_re=laptop-_-34-343-444-_-Product,old
"Refurbished: DELL Precision 7720 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P3000 17.3"" Windows 10 Pro 64-bit",$679.99 –,https://www.newegg.com/dell-precision-7720-workstation/p/N82E16834343522?Item=N82E16834343522&Description=laptop&cm_re=laptop-_-34-343-522-_-Product,old
"Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 16GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6"" Windows 10 Pro 64-bit",$754.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343443?Item=N82E16834343443&Description=laptop&cm_re=laptop-_-34-343-443-_-Product,old
"Refurbished: DELL Precision 5520 Grade A Mobile Workstation Intel Xeon E3-1505M v5 (2.80GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M1200 15.6"" Windows 10 Pro 64-bit","$1,410.99 –",https://www.newegg.com/dell-precision-5520-workstation/p/N82E16834343519?Item=N82E16834343519&Description=laptop&cm_re=laptop-_-34-343-519-_-Product,old
"Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M2200 15.6"" Windows 10 Pro 64-bit",$999.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343448?Item=N82E16834343448&Description=laptop&cm_re=laptop-_-34-343-448-_-Product,old
"Refurbished: DELL Precision 5560 Mobile Workstation Intel Core i7 11th Gen 11850H (2.50 GHz) 16GB Memory 512 GB PCIe SSD NVIDIA T1200 15.6"" Windows 10 Pro 64-bit",$669.99 –,https://www.newegg.com/dell-precision-5560-workstation/p/N82E16834343483?Item=N82E16834343483&Description=laptop&cm_re=laptop-_-34-343-483-_-Product,old
"Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 1 TB SSD NVIDIA Quadro M1200 15.6"" Windows 10 Pro 64-bit",$378.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343447?Item=N82E16834343447&Description=laptop&cm_re=laptop-_-34-343-447-_-Product,old
"Refurbished: DELL Precision 7520 Grade B Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD 15.6"" Windows 10 Pro 64-bit",$439.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343446?Item=N82E16834343446&Description=laptop&cm_re=laptop-_-34-343-446-_-Product,old
"Refurbished: DELL Precision 7520 Grade A Mobile Workstation Intel Core i7 6th Gen 6820HQ (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M1200 15.6"" Windows 10 Pro 64-bit",$389.99 –,https://www.newegg.com/dell-precision-7520/p/N82E16834343376?Item=N82E16834343376&Description=laptop&cm_re=laptop-_-34-343-376-_-Product,old
"Refurbished: DELL Precision 7730 Grade B Mobile Workstation Intel Xeon E-2176M (2.70GHz) 32GB Memory 512 GB SSD NVIDIA Quadro P3200 17.3"" Windows 10 Pro 64-bit",$419.99 –,https://www.newegg.com/dell-precision-7730/p/N82E16834343336?Item=N82E16834343336&Description=laptop&cm_re=laptop-_-34-343-336-_-Product,old
"Refurbished: DELL Precision 3530 Grade A Mobile Workstation Intel Core i7 8th Gen 8850 H (2.60GHz) 32GB Memory 1 TB SSD NVIDIA Quadro P600 15.6"" Windows 10 Pro 64-bit",$637.99 –,https://www.newegg.com/dell-precision-3530-workstation/p/N82E16834343518?Item=N82E16834343518&Description=laptop&cm_re=laptop-_-34-343-518-_-Product,old
"Refurbished: DELL Precision 7520 Grade B Mobile Workstation Intel Core i7 7th Gen 7820HQ (2.90GHz) 32GB Memory 512 GB SSD NVIDIA Quadro M2200 15.6"" Windows 10 Pro 64-bit",$549.99 –,https://www.newegg.com/dell-precision-7520-workstation/p/N82E16834343449?Item=N82E16834343449&Description=laptop&cm_re=laptop-_-34-343-449-_-Product,old
"Refurbished: Dell Latitude E7470 14.0-in Laptop - Intel Core i5 6300U 6th Gen 2.40 GHz 16GB 256GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam, Touchscreen",$669.99 –,https://www.newegg.com/dell-latitude-e7470-everyday-value/p/1TS-000A-0K501?Item=1TS-000A-0K501&Description=laptop&cm_re=laptop-_-1TS-000A-0K501-_-Product,old
"Refurbished: Dell Latitude E7470 14.0-in Laptop - Intel Core i5 6300U 6th Gen 2.40 GHz 16GB 512GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam, Touchscreen",$562.99 –,https://www.newegg.com/dell-latitude-e7470/p/1TS-000A-0J8E9?Item=1TS-000A-0J8E9&Description=laptop&cm_re=laptop-_-1TS-000A-0J8E9-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 3570 Intel Core i5 6th Gen 6200U (2.30GHz) 16GB Memory 256 GB SSD Intel HD Graphics 520 15.6"" Windows 10 Pro 64-bit",$748.99 –,https://www.newegg.com/dell-latitude-3570-work-business/p/N82E16834343502?Item=N82E16834343502&Description=laptop&cm_re=laptop-_-34-343-502-_-Product,old
"Refurbished: Dell Latitude E7470 14.0-in Laptop - Intel Core i5 6300U 6th Gen 2.40 GHz 8GB 256GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam, Touchscreen",$679.99 –,https://www.newegg.com/dell-latitude-e7470/p/1TS-000A-0GTJ7?Item=1TS-000A-0GTJ7&Description=laptop&cm_re=laptop-_-1TS-000A-0GTJ7-_-Product,old
"Refurbished: DELL Laptop E5570 Intel Core i7 6820HQ (2.70GHz) 16GB Memory 512 SSD 15.6"" Windows 10",$701.99 –,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834846625?Item=N82E16834846625&Description=laptop&cm_re=laptop-_-34-846-625-_-Product,old
"Refurbished: DELL Grade A Laptop Vostro 3400 C734G Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 1TB HDD 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit",$635.99 –,https://www.newegg.com/black-dell-vostro-3400-c734g/p/N82E16834343189?Item=N82E16834343189&Description=laptop&cm_re=laptop-_-34-343-189-_-Product,old
"Refurbished: DELL E7470 Laptop Intel Core i7 6th Gen 6600U (2.60 GHz) 16 GB Memory 512 GB SSD 14.0"" Windows 10 Pro 64-bit A Grade",$602.99 –,https://www.newegg.com/gray-dell-e7470/p/N82E16834843195?Item=N82E16834843195&Description=laptop&cm_re=laptop-_-34-843-195-_-Product,old
"Refurbished: DELL Laptop 7280 Intel Core i7 6th Gen 6600U (2.60GHz) 16GB Memory 512 GB M.2 SSD 12.5"" Windows 10 Pro 64bit",$829.99 –,https://www.newegg.com/dell-7280/p/N82E16834343083?Item=N82E16834343083&Description=laptop&cm_re=laptop-_-34-343-083-_-Product,old
"Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 16GB Memory 512 GB SSD 15.6"" Windows 10 Pro",$618.99 –,https://www.newegg.com/gray-dell-5590/p/N82E16834843995?Item=N82E16834843995&Description=laptop&cm_re=laptop-_-34-843-995-_-Product,old
"Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 256 GB SSD 15.6"" Windows 10 Pro",$572.99 –,https://www.newegg.com/gray-dell-5590/p/N82E16834843991?Item=N82E16834843991&Description=laptop&cm_re=laptop-_-34-843-991-_-Product,old
"Refurbished: DELL Laptop Precision 5510 Core i7 6820HQ (2.70GHz) 16GB Memory 1000 SSD 15.6"" Windows 10",$527.99 –,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834844783?Item=N82E16834844783&Description=laptop&cm_re=laptop-_-34-844-783-_-Product,old
"Refurbished: DELL Laptop E7470 Core i7 6600U (2.60GHz) 16GB Memory 1000 SSD 14.0"" Windows 10",$716.99 –,https://www.newegg.com/gray-dell-e7470-workstation/p/N82E16834844775?Item=N82E16834844775&Description=laptop&cm_re=laptop-_-34-844-775-_-Product,old
"Refurbished: DELL Laptop E7470 Core i7 6600U (2.60GHz) 16GB Memory 512 SSD 14.0"" Windows 10",$557.99 –,https://www.newegg.com/gray-dell-e7470-workstation/p/N82E16834844774?Item=N82E16834844774&Description=laptop&cm_re=laptop-_-34-844-774-_-Product,old
"Refurbished: DELL Laptop Precision 5510 Intel Core i7 6820HQ (2.70GHz) 16GB Memory 512 SSD 15.6"" Touchscreen Windows 10",$514.99 –,https://www.newegg.com/gray-dell-precision-5510-workstation/p/N82E16834846639?Item=N82E16834846639&Description=laptop&cm_re=laptop-_-34-846-639-_-Product,old
Refurbished: DELL A Grade Laptop Lattitude E7470 Intel 6600U (2.6GHz) 16GB Memory 512 SSD 14 Touchscreen Windows 10,$615.99 –,https://www.newegg.com/gray-dell-e7470-workstation/p/N82E16834843453?Item=N82E16834843453&Description=laptop&cm_re=laptop-_-34-843-453-_-Product,old
Refurbished: DELL Laptop E5570 Intel Core i5 6440HQ (2.6GHz) 16GB Memory 512 GB SSD 15.6 Windows 10,$395.99 –,https://www.newegg.com/gray-dell-e5570-workstation/p/N82E16834846774?Item=N82E16834846774&Description=laptop&cm_re=laptop-_-34-846-774-_-Product,old
"Refurbished: DELL A Grade Laptop E7470 Intel Core i7 6th Gen 6600U (2.60GHz) 8GB Memory 256 GB SSD 14.0"" Windows 10 Pro",$551.99 –,https://www.newegg.com/dell-e7470/p/N82E16834846048?Item=N82E16834846048&Description=laptop&cm_re=laptop-_-34-846-048-_-Product,old
"Refurbished: DELL A Grade Laptop 5590 Intel Core i5 7th Gen 7300U (2.60GHz) 8GB Memory 512 GB SSD 15.6"" Windows 10 Pro",$626.99 –,https://www.newegg.com/gray-dell-5590/p/N82E16834843993?Item=N82E16834843993&Description=laptop&cm_re=laptop-_-34-843-993-_-Product,old
"Refurbished: DELL A Grade Laptop E7470 Intel Core i7 6th Gen 6600U (2.60GHz) 8GB Memory 512 GB SSD Intel HD Graphics 520 14.0"" Windows 10 Pro",$694.99 –,https://www.newegg.com/dell-e7470/p/N82E16834846050?Item=N82E16834846050&Description=laptop&cm_re=laptop-_-34-846-050-_-Product,old
"Refurbished: DELL Grade B Laptop Latitude 5580 Intel Core i5 7th Gen 7440HQ (2.80GHz) 16GB Memory 256 GB SSD Intel HD Graphics 630 15.6"" Windows 10 Pro 64-bit","$1,034.99 –",https://www.newegg.com/dell-latitude-5580-work-business/p/N82E16834343508?Item=N82E16834343508&Description=laptop&cm_re=laptop-_-34-343-508-_-Product,old
"Refurbished: DELL Grade A Laptop Latitude 3390 Intel Core i5 8th Gen 8250U (1.60GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 620 13.3"" Touchscreen Windows 10 Pro 64-bit",$733.99 –,https://www.newegg.com/dell-latitude-3390-work-business/p/N82E16834343398?Item=N82E16834343398&Description=laptop&cm_re=laptop-_-34-343-398-_-Product,old
"Refurbished: Dell Latitude 7480 14.0-in Laptop - Intel Core i5 6300U 6th Gen 2.40 GHz 16GB 256GB SSD Windows 10 Pro 64-Bit - Bluetooth, Webcam","$1,221.99 –",https://www.newegg.com/dell-latitude-7480-everyday-value/p/1TS-000A-0M5G7?Item=1TS-000A-0M5G7&Description=laptop&cm_re=laptop-_-1TS-000A-0M5G7-_-Product,old
"HP 17t Laptop, 17.3"" HD+ Touchscreen, Intel Core i7-1165G7 Processor, 16GB RAM, 512GB SSD, Wi-Fi 6, Backlit Keyboard, Windows 10 Home, Silver","$1,059.00 –",https://www.newegg.com/p/1TS-000D-0JK29?cm_sp=SH-_-986809-_-8-_-0-_-9SIB0GJF255306-_-laptop-_-laptop-_-4&Item=9SIB0GJF255306,new
"HP 2022 Newest Envy 17t High Performance Laptop, 17.3"" Full HD Touchscreen, 11th Gen Intel Core i7-1165G7 Processor, 16GB RAM, 512GB SSD, Wi-Fi 6, Backlit Keyboard, Fingerprint Reader, Windows 11 Pro","$1,099.00 –",https://www.newegg.com/p/1TS-000D-0SY54?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGSZ4873-_-laptop-_-laptop-_-1&Item=9SIB0GJGSZ4873,new
"[Windows 11 Home] Newest ASUS VivoBook 15 Laptop, 15.6” Full HD Touchscreen, Intel Core i3-1115G4, 12GB RAM, 256GB SSD, Backlit Keyboard, Fingerprint Reader, USB Type-C, HDMI, Wi-Fi, Slate Gray",$559.00 –,https://www.newegg.com/p/1TS-001A-051R3?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGJ88624-_-laptop-_-laptop-_-2&Item=9SIB0GJGJ88624,new
"[Windows 11 Home] Newest HP Laptop, 15.6” Full HD, AMD Athlon Silver 3050u, 8GB RAM, 256GB SSD, Media Card Reader, USB Type-C, HDMI, Webcam, Wi-Fi, Bluetooth, Silver",$489.00 –,https://www.newegg.com/p/1TS-000D-0S3K6?cm_sp=SH-_-943953-_-8-_-2-_-9SIB0GJGJF1960-_-laptop-_-laptop-_-3&Item=9SIB0GJGJF1960,new
"DELL Laptop Latitude 5420 Rugged 6GV87 Intel Core i5 8th Gen 8350U (1.70GHz) 16GB Memory 512 GB PCIe SSD Intel UHD Graphics 14.0"" Windows 10 Pro 64-bit","$2,018.99 –",https://www.newegg.com/dell-latitude-5420-rugged-6gv87-mainstream/p/1B4-0016-05Y33?Item=1B4-0016-05Y33&Description=laptop&cm_re=laptop-_-1B4-0016-05Y33-_-Product,new
"DELL Laptop Latitude 5520 Y5H5J Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit","$1,399.99 –",https://www.newegg.com/dell-latitude-5520-y5h5j/p/1B4-0016-061Y3?Item=1B4-0016-061Y3&Description=laptop&cm_re=laptop-_-1B4-0016-061Y3-_-Product,new
"Dell Latitude 3520 15.6"" Laptop i5-1135G7 8GB 256GB SSD W10 Pro 6T5NY",$909.99 –,https://www.newegg.com/black-dell-6t5ny-everyday-value/p/1TS-000A-0FTR3?Item=1TS-000A-0FTR3&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR3-_-Product,new
"DELL Laptop Latitude 5520 N59WR Intel Core i7 11th Gen 1185G7 (3.00 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" IPS 1920 x 1080 Windows 10 Pro 64-bit","$1,702.99 –",https://www.newegg.com/dell-latitude-5520-n59wr-mainstream/p/1B4-0016-06FZ9?Item=1B4-0016-06FZ9&Description=laptop&cm_re=laptop-_-1B4-0016-06FZ9-_-Product,new
"DELL Laptop Latitude 5420 DY0HX Intel Core i7 11th Gen 1185G7 (3.00 GHz) 16 GB Memory 512 GB PCIe SSD 14"" FHD 1920 x 1080 Intel Iris Xe Graphics Windows 10 Pro 64-bit","$1,925.99 –",https://www.newegg.com/dell-latitude-5420-dy0hx-mainstream/p/1B4-0016-062F3?Item=1B4-0016-062F3&Description=laptop&cm_re=laptop-_-1B4-0016-062F3-_-Product,new
"DELL Laptop Latitude 3420 G5PFR Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 500GB HDD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit",$743.99 –,https://www.newegg.com/black-dell-latitude-3420-g5pfr-work-business/p/2WC-0009-010T9?Item=2WC-0009-010T9&Description=laptop&cm_re=laptop-_-2WC-0009-010T9-_-Product,new
"DELL Laptop Latitude 5520 Y7RJC Intel Core i5 11th Gen 1145G7 (2.60GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit","$1,769.99 –",https://www.newegg.com/dell-latitude-5520-y7rjc/p/2WC-0009-00W77?Item=2WC-0009-00W77&Description=laptop&cm_re=laptop-_-2WC-0009-00W77-_-Product,new
"DELL Laptop Latitude 5520 0T4NP Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 15.6"" Windows 10 Pro 64-bit","$1,997.99 –",https://www.newegg.com/dell-latitude-5520-0t4np-mainstream/p/1B4-0016-062F0?Item=1B4-0016-062F0&Description=laptop&cm_re=laptop-_-1B4-0016-062F0-_-Product,new
"DELL Laptop Latitude 5520 9H83R Intel Core i5 11th Gen 1145G7 (2.60 GHz) 16 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 15.6"" FHD 1920 x 1080 Windows 10 Pro 64-bit","$1,659.99 –",https://www.newegg.com/dell-latitude-5520-9h83r-mainstream/p/1B4-0016-061X8?Item=1B4-0016-061X8&Description=laptop&cm_re=laptop-_-1B4-0016-061X8-_-Product,new
"DELL Laptop Latitude 5420 GCR8W Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 512 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit","$1,599.99 –",https://www.newegg.com/dell-latitude-5420-gcr8w-mainstream/p/1B4-0016-06FE4?Item=1B4-0016-06FE4&Description=laptop&cm_re=laptop-_-1B4-0016-06FE4-_-Product,new
"DELL Laptop Latitude 5420 CW51V Intel Core i5 11th Gen 1135G7 (2.40GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit","$1,450.99 –",https://www.newegg.com/dell-latitude-5420-cw51v-work-business/p/1B4-0016-06NK3?Item=1B4-0016-06NK3&Description=laptop&cm_re=laptop-_-1B4-0016-06NK3-_-Product,new
"DELL Laptop Inspiron I3505-A542BLK-1 AMD Ryzen 5 3000 Series 3450U (2.10GHz) 8GB Memory 256 GB PCIe SSD AMD Radeon Vega 8 15.6"" Windows 10 Pro",$649.99 –,https://www.newegg.com/dell-inspiron-i3505-a542blk-1-home-personal/p/N82E16834343406?Item=N82E16834343406&Description=laptop&cm_re=laptop-_-34-343-406-_-Product,new
"DELL Laptop Latitude 7420 X79HW Intel Core i5 11th Gen 1145G7 (2.60GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit","$1,589.99 –",https://www.newegg.com/dell-latitude-7420-x79hw-mainstream/p/1B4-0016-061X5?Item=1B4-0016-061X5&Description=laptop&cm_re=laptop-_-1B4-0016-061X5-_-Product,new
"Dell Latitude 5420 14"" FHD Laptop i7-1165G7 16GB 512GB SSD Windows 10 Pro 2Y6TR","$1,809.99 –",https://www.newegg.com/dell-latitude-5420-2y6tr-mainstream/p/1B4-0016-06FE3?Item=1B4-0016-06FE3&Description=laptop&cm_re=laptop-_-1B4-0016-06FE3-_-Product,new
"DELL Laptop Latitude 5510 Intel Core i5 10th Gen 10210U (1.60GHz) 8GB Memory 256 GB PCIe SSD Intel UHD Graphics 15.6"" Windows 10 Pro 64-bit",$899.99 –,https://www.newegg.com/dell-latitude-5510/p/N82E16834343440?Item=N82E16834343440&Description=laptop&cm_re=laptop-_-34-343-440-_-Product,new
"DELL Laptop Latitude 5420 Y4F3M Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit","$1,018.99 –",https://www.newegg.com/dell-latitude-5420-y4f3m-work-business/p/N82E16834343407?Item=N82E16834343407&Description=laptop&cm_re=laptop-_-34-343-407-_-Product,new
"DELL Laptop Latitude 5420 Y4F3M Intel Core i5 11th Gen 1135G7 (2.40GHz) 8GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 14.0"" Windows 10 Pro 64-bit","$1,413.89 –",https://www.newegg.com/dell-latitude-5420-y4f3m/p/1B4-0016-061Y0?Item=1B4-0016-061Y0&Description=laptop&cm_re=laptop-_-1B4-0016-061Y0-_-Product,new
"New Dell XPS 9343 13.3"" UltraSharp QHD+ Touchscreen 3200x1800 LED Anti-glare display Laptop, Intel Core i5 2.2GHz, 8GB RAM, 256GB SSD, 802.11ac, Bluetooth 4, Mini DisplayPort, Windows 10 Home","$1,999.00 –",https://www.newegg.com/p/1TS-000A-01399?Item=9SIAD3565R8079&Description=laptop&cm_re=laptop-_-1TS-000A-01399-_-Product,new
"Dell Latitude 5520 15.6"" FHD Laptop i7-1165G7 8GB 256GB SSD W10P JXYKC","$1,673.99 –",https://www.newegg.com/p/1B4-0016-06FK8?Item=1B4-0016-06FK8&Description=laptop&cm_re=laptop-_-1B4-0016-06FK8-_-Product,new
"Dell Latitude 9420 14"" Touchscreen Laptop i7-1185G7 16GB 512GB SSD Titan Gray","$2,635.99 –",https://www.newegg.com/p/1TS-000A-0FTS4?Item=1TS-000A-0FTS4&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS4-_-Product,new
"Dell Latitude 3520 15.6"" Laptop i7-1165G7 8GB 256GB SSD W10P 8604F","$1,099.99 –",https://www.newegg.com/p/1TS-000A-0FTR7?Item=1TS-000A-0FTR7&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR7-_-Product,new
"DELL Laptop Latitude 7320 2JPFT Intel Core i5 11th Gen 1145G7 (2.60 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3"" 1920 x 1080 Windows 10 Pro 64-bit","$1,666.99 –",https://www.newegg.com/dell-latitude-7320-2jpft-mainstream/p/1B4-0016-06FE2?Item=1B4-0016-06FE2&Description=laptop&cm_re=laptop-_-1B4-0016-06FE2-_-Product,new
"Dell Latitude 3000 3420 14"" Notebook - HD - 1366 x 768 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Graphics -",$799.99 –,https://www.newegg.com/black-dell-3000-latitude-3420-work-business/p/2WC-0009-010T2?Item=2WC-0009-010T2&Description=laptop&cm_re=laptop-_-2WC-0009-010T2-_-Product,new
"DELL Laptop Latitude 5320 4JVT3 Intel Core i5 11th Gen 1145G7 (2.60 GHz) 8 GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3"" 1920 x 1080 Windows 10 Pro 64-bit","$1,445.99 –",https://www.newegg.com/dell-latitude-5320-4jvt3-mainstream/p/1B4-0016-06FW9?Item=1B4-0016-06FW9&Description=laptop&cm_re=laptop-_-1B4-0016-06FW9-_-Product,new
"Dell Latitude 3000 3520 15.6"" Notebook - HD - 1366 x 768 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 500 GB HDD - Black - Windows 10 Pro - Intel Iris Xe graphics",$799.99 –,https://www.newegg.com/p/2WC-0009-010R7?Item=2WC-0009-010R7&Description=laptop&cm_re=laptop-_-2WC-0009-010R7-_-Product,new
"Dell XPS 9000 13 9310 Touchscreen 2 in 1 Notebook - FHD+ - 1920 x 1200 - Intel Core i7 (11th Gen) i7-1165G7 Quad-core (4 Core) - 16 GB RAM - 512 GB SSD - Platinum Silver, Black - Windows 10 Pro - Inte","$1,705.99 –",https://www.newegg.com/p/1TS-000A-0DDA1?Item=1TS-000A-0DDA1&Description=laptop&cm_re=laptop-_-1TS-000A-0DDA1-_-Product,new
"DELL Laptop Latitude 7320 KMRFY Intel Core i7 11th Gen 1185G7 (3.00GHz) 16GB Memory 256 GB PCIe SSD Intel Iris Xe Graphics 13.3"" Windows 10 Pro 64-bit","$1,984.99 –",https://www.newegg.com/dell-latitude-7320-kmrfy-work-business/p/1B4-0016-06FX0?Item=1B4-0016-06FX0&Description=laptop&cm_re=laptop-_-1B4-0016-06FX0-_-Product,new
"Dell Latitude 3000 3420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i5 (11th Gen) i5-1135G7 Quad-core (4 Core) 2.40 GHz - 8 GB RAM - 256 GB SSD - Black - Windows 10 Pro - Intel Iris Xe Grap",$839.99 –,https://www.newegg.com/black-dell-3000-latitude-3420-work-business/p/2WC-0009-010T7?Item=2WC-0009-010T7&Description=laptop&cm_re=laptop-_-2WC-0009-010T7-_-Product,new
"Dell Precision 3561 15.6"" Laptop i7-11800H 16GB 512GB SSD W10P X2CND","$2,157.99 –",https://www.newegg.com/p/1TS-000A-0JTX5?Item=1TS-000A-0JTX5&Description=laptop&cm_re=laptop-_-1TS-000A-0JTX5-_-Product,new
"Dell Latitude 5521 15.6"" Laptop i5-11400H 8GB 256GB SSD W10P 7JYN4","$1,473.99 –",https://www.newegg.com/p/1TS-000A-0H469?Item=1TS-000A-0H469&Description=laptop&cm_re=laptop-_-1TS-000A-0H469-_-Product,new
"Dell Latitude 3190 11.6"" Touchscreen Laptop Pentium N5030 4GB 128GB SSD W10P",$453.99 –,https://www.newegg.com/p/1TS-000A-0DD00?Item=1TS-000A-0DD00&Description=laptop&cm_re=laptop-_-1TS-000A-0DD00-_-Product,new
"Dell Latitude 5521 15.6"" Laptop i5-11500H 16GB 256GB SSD W10P N0G5V","$1,749.99 –",https://www.newegg.com/p/1TS-000A-0J8D0?Item=1TS-000A-0J8D0&Description=laptop&cm_re=laptop-_-1TS-000A-0J8D0-_-Product,new
"Dell Latitude 7420 14"" Laptop i7-1165G7 16GB 512GB SSD W10P 0H5CM","$1,884.99 –",https://www.newegg.com/p/1B4-0016-06FY6?Item=1B4-0016-06FY6&Description=laptop&cm_re=laptop-_-1B4-0016-06FY6-_-Product,new
"Dell Latitude 9420 14"" Laptop i7-1185G7 16GB 512GB SSD Titan Gray W10 Pro 6K0P5","$2,485.99 –",https://www.newegg.com/p/1TS-000A-0FTS3?Item=1TS-000A-0FTS3&Description=laptop&cm_re=laptop-_-1TS-000A-0FTS3-_-Product,new
"Dell Latitude 5420 14"" Laptop i7-1185 G7 16GB 256GB SSD Windows 10 183G2","$1,901.99 –",https://www.newegg.com/p/1B4-0016-061Y1?Item=1B4-0016-061Y1&Description=laptop&cm_re=laptop-_-1B4-0016-061Y1-_-Product,new
"Dell Latitude 3320 13.3"" Laptop i7-1165G7 8GB 256GB SSD Titan Gray W10 Pro CKFXF","$1,109.99 –",https://www.newegg.com/p/1TS-000A-0FTR4?Item=1TS-000A-0FTR4&Description=laptop&cm_re=laptop-_-1TS-000A-0FTR4-_-Product,new
"Dell Latitude 5420 14"" Laptop i5-1145 G7 16GB 512GB SSD Windows 10 2T9RC","$1,687.99 –",https://www.newegg.com/p/1B4-0016-061Z6?Item=1B4-0016-061Z6&Description=laptop&cm_re=laptop-_-1B4-0016-061Z6-_-Product,new
"Dell Latitude 5410 14"" Full HD Laptop i7-10610U 16GB 256GB SSD Windows 10 Pro","$1,770.99 –",https://www.newegg.com/p/1TS-000A-0ASA5?Item=1TS-000A-0ASA5&Description=laptop&cm_re=laptop-_-1TS-000A-0ASA5-_-Product,new
"Dell Latitude 3510 15.6"" Laptop i5-10210U 4GB 500GB HDD Windows 10 Pro",$728.99 –,https://www.newegg.com/p/1TS-000A-0AS87?Item=1TS-000A-0AS87&Description=laptop&cm_re=laptop-_-1TS-000A-0AS87-_-Product,new
